Source_Snapshot_Date,Population_Name,Population_Source,Source_Rank,Source_Security_Name,Source_Ticker,Source_Identifier,Source_Weight,Source_Sector,Source_Country,Discovery_Status,Discovery_Notes
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Extendicare Inc.,EXE,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,First Capital Real Estate Investment Trust,FCR.UN,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Fairfax Financial Holdings Limited Subordinate Voting Shares,FFH,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,First Quantum Minerals Ltd.,FM,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Franco-Nevada Corporation,FNV,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Freehold Royalties Ltd.,FRU,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,FirstService Corporation,FSV,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Fortis Inc.,FTS,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Finning International Inc.,FTT,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Fortuna Mining Corp.,FVI,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Gibson Energy Inc.,GEI,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,GFL Environmental Inc. subordinate voting shares,GFL,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,CGI Inc. Class A Subordinate Voting Shares,GIB.A,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Gildan Activewear Inc.,GIL,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,G Mining Ventures Corp.,GMIN,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Granite Real Estate Investment Trust,GRT.UN,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Great-West Lifeco Inc.,GWO,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Hydro One Limited,H,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Hudbay Minerals Inc.,HBM,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Hammond Power Solutions Inc. Class A Subordinate Voting Shares,HPS.A,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,H&R Real Estate Investment Trust,HR.UN,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Headwater Exploration Inc.,HWX,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,iA Financial Corporation Inc.,IAG,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,i-80 Gold Corp.,IAU,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Intact Financial Corporation,IFC,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,IGM Financial Inc.,IGM,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,IAMGOLD Corporation,IMG,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Imperial Oil Limited,IMO,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,International Petroleum Corporation,IPCO,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Ivanhoe Mines Ltd.,IVN,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Jamieson Wellness Inc.,JWEL,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Kinross Gold Corporation,K,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Kelt Exploration Ltd.,KEL,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Keyera Corp.,KEY,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Killam Apartment Real Estate Investment Trust,KMP.UN,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,K92 Mining Inc.,KNT,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Kinaxis Inc.,KXS,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Loblaw Companies Limited,L,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Lithium Americas Corp.,LAC,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Laurentian Bank of Canada,LB,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Labrador Iron Ore Royalty Corporation,LIF,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Linamar Corporation,LNR,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Lightspeed Commerce Inc. Subordinate Voting Shares,LSPD,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Lundin Gold Inc.,LUG,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Lundin Mining Corporation,LUN,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Montage Gold Corp.,MAU,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,MDA Space Ltd.,MDA,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Manulife Financial Corporation,MFC,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Maple Leaf Foods Inc.,MFI,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Magna International Inc.,MG,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Metro Inc.,MRU,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Mullen Group Ltd.,MTL,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Methanex Corporation,MX,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,National Bank of Canada,NA,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,NFI Group Inc.,NFI,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,NovaGold Resources Inc.,NG,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,NGEx Minerals Ltd.,NGEX,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Northland Power Inc.,NPI,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Nutrien Ltd.,NTR,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,North West Company Inc. (The),NWC,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,NexGen Energy Ltd.,NXE,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,OceanaGold Corporation,OGC,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,ONEX Corporation Subordinate Voting Shares,ONEX,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,OR Royalties Inc.,OR,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Open Text Corporation,OTEX,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Pan American Silver Corp.,PAAS,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Premium Brands Holdings Corporation,PBH,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Peyto Exploration & Development Corp.,PEY,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Primaris Real Estate Investment Trust,PMZ.UN,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Paramount Resources Ltd. Class A Common Shares,POU,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Power Corporation of Canada Subordinate Voting Shares,POW,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Pembina Pipeline Corporation,PPL,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Perpetua Resources Corp.,PPTA,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,PrairieSky Royalty Ltd.,PSK,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Parex Resources Inc.,PXT,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Quebecor Inc. Class B Subordinate Voting Shares,QBR.B,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Restaurant Brands International Inc.,QSR,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,RB Global Inc.,RBA,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Richelieu Hardware Ltd.,RCH,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Rogers Communications Inc. Class B Non-voting Shares,RCI.B,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,RioCan Real Estate Investment Trust,REI.UN,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Russel Metals Inc.,RUS,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Royal Bank of Canada,RY,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Saputo Inc.,SAP,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Strathcona Resources Ltd.,SCR,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Spartan Delta Corp.,SDE,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Seabridge Gold Inc.,SEA,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Secure Waste Infrastructure Corp.,SES,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,Snapshot row retained for corporate-action QA; official S&P notice records removal effective 2026-09-04. No successor added.
